country_code,country_name,indicator,indicator_name,year,value
PH,Philippines,FP.CPI.TOTL.ZG,Inflation (CPI),2020,2.3931623931624
PH,Philippines,FP.CPI.TOTL.ZG,Inflation (CPI),2019,2.39206534422404
PH,Philippines,FP.CPI.TOTL.ZG,Inflation (CPI),2018,5.30934661627707
PH,Philippines,FP.CPI.TOTL.ZG,Inflation (CPI),2017,2.85318772590947
PH,Philippines,FP.CPI.TOTL.ZG,Inflation (CPI),2016,1.25369880080982
PH,Philippines,FP.CPI.TOTL.ZG,Inflation (CPI),2015,0.674192536845408
PL,Poland,FP.CPI.TOTL.ZG,Inflation (CPI),2024,3.79060897630197
PL,Poland,FP.CPI.TOTL.ZG,Inflation (CPI),2023,11.5289127961105
PL,Poland,FP.CPI.TOTL.ZG,Inflation (CPI),2022,14.4294507575758
PL,Poland,FP.CPI.TOTL.ZG,Inflation (CPI),2021,5.05502704719272
PL,Poland,FP.CPI.TOTL.ZG,Inflation (CPI),2020,3.37446972618589
PL,Poland,FP.CPI.TOTL.ZG,Inflation (CPI),2019,2.22747880938291
PL,Poland,FP.CPI.TOTL.ZG,Inflation (CPI),2018,1.81295156542689
PL,Poland,FP.CPI.TOTL.ZG,Inflation (CPI),2017,2.07593553673859
PL,Poland,FP.CPI.TOTL.ZG,Inflation (CPI),2016,-0.664767331433962
PL,Poland,FP.CPI.TOTL.ZG,Inflation (CPI),2015,-0.874125874125862
QA,Qatar,FP.CPI.TOTL.ZG,Inflation (CPI),2024,1.26734310292375
QA,Qatar,FP.CPI.TOTL.ZG,Inflation (CPI),2023,3.02764899198902
QA,Qatar,FP.CPI.TOTL.ZG,Inflation (CPI),2022,4.99527553740761
QA,Qatar,FP.CPI.TOTL.ZG,Inflation (CPI),2021,2.30446565742003
QA,Qatar,FP.CPI.TOTL.ZG,Inflation (CPI),2020,-2.5403150300476
QA,Qatar,FP.CPI.TOTL.ZG,Inflation (CPI),2019,-0.666641124861147
QA,Qatar,FP.CPI.TOTL.ZG,Inflation (CPI),2018,0.255815382724408
QA,Qatar,FP.CPI.TOTL.ZG,Inflation (CPI),2017,0.394878914083005
QA,Qatar,FP.CPI.TOTL.ZG,Inflation (CPI),2016,2.6765917009819
QA,Qatar,FP.CPI.TOTL.ZG,Inflation (CPI),2015,1.8140772393776
RO,Romania,FP.CPI.TOTL.ZG,Inflation (CPI),2024,5.72140574354439
RO,Romania,FP.CPI.TOTL.ZG,Inflation (CPI),2023,10.3971874764996
RO,Romania,FP.CPI.TOTL.ZG,Inflation (CPI),2022,13.7954887432521
RO,Romania,FP.CPI.TOTL.ZG,Inflation (CPI),2021,5.05232876096582
RO,Romania,FP.CPI.TOTL.ZG,Inflation (CPI),2020,2.63107311184743
RO,Romania,FP.CPI.TOTL.ZG,Inflation (CPI),2019,3.82785432599438
RO,Romania,FP.CPI.TOTL.ZG,Inflation (CPI),2018,4.62548443137779
RO,Romania,FP.CPI.TOTL.ZG,Inflation (CPI),2017,1.3390212110439
RO,Romania,FP.CPI.TOTL.ZG,Inflation (CPI),2016,-1.54479666813897
RO,Romania,FP.CPI.TOTL.ZG,Inflation (CPI),2015,-0.594156437495203
RU,Russian Federation,FP.CPI.TOTL.ZG,Inflation (CPI),2024,8.43486410496723
RU,Russian Federation,FP.CPI.TOTL.ZG,Inflation (CPI),2023,5.86571931748967
RU,Russian Federation,FP.CPI.TOTL.ZG,Inflation (CPI),2022,13.7436797398232
RU,Russian Federation,FP.CPI.TOTL.ZG,Inflation (CPI),2021,6.69445891957612
RU,Russian Federation,FP.CPI.TOTL.ZG,Inflation (CPI),2020,3.38219796948068
RU,Russian Federation,FP.CPI.TOTL.ZG,Inflation (CPI),2019,4.47202631837903
RU,Russian Federation,FP.CPI.TOTL.ZG,Inflation (CPI),2018,2.87831382614981
RU,Russian Federation,FP.CPI.TOTL.ZG,Inflation (CPI),2017,3.68333072334495
RU,Russian Federation,FP.CPI.TOTL.ZG,Inflation (CPI),2016,7.04243725413707
RU,Russian Federation,FP.CPI.TOTL.ZG,Inflation (CPI),2015,15.5343959935701
SA,Saudi Arabia,FP.CPI.TOTL.ZG,Inflation (CPI),2024,1.68792112375809
SA,Saudi Arabia,FP.CPI.TOTL.ZG,Inflation (CPI),2023,2.32708518362706
SA,Saudi Arabia,FP.CPI.TOTL.ZG,Inflation (CPI),2022,2.47407371925372
SA,Saudi Arabia,FP.CPI.TOTL.ZG,Inflation (CPI),2021,3.06328988941548
SA,Saudi Arabia,FP.CPI.TOTL.ZG,Inflation (CPI),2020,3.37234961012303
SA,Saudi Arabia,FP.CPI.TOTL.ZG,Inflation (CPI),2019,-1.19298644533328
SA,Saudi Arabia,FP.CPI.TOTL.ZG,Inflation (CPI),2018,2.46594308994843
SA,Saudi Arabia,FP.CPI.TOTL.ZG,Inflation (CPI),2017,-0.834845735027162
SA,Saudi Arabia,FP.CPI.TOTL.ZG,Inflation (CPI),2016,2.05347076823965
SA,Saudi Arabia,FP.CPI.TOTL.ZG,Inflation (CPI),2015,1.22269318552328
TH,Thailand,FP.CPI.TOTL.ZG,Inflation (CPI),2024,0.398333333333422
TH,Thailand,FP.CPI.TOTL.ZG,Inflation (CPI),2023,1.22908986612448
TH,Thailand,FP.CPI.TOTL.ZG,Inflation (CPI),2022,6.07589952842433
TH,Thailand,FP.CPI.TOTL.ZG,Inflation (CPI),2021,1.23104516549814
TH,Thailand,FP.CPI.TOTL.ZG,Inflation (CPI),2020,-0.846087518861799
TH,Thailand,FP.CPI.TOTL.ZG,Inflation (CPI),2019,0.705524801910317
TH,Thailand,FP.CPI.TOTL.ZG,Inflation (CPI),2018,1.06683487370758
TH,Thailand,FP.CPI.TOTL.ZG,Inflation (CPI),2017,0.664415139830893
TH,Thailand,FP.CPI.TOTL.ZG,Inflation (CPI),2016,0.186235191075453
TH,Thailand,FP.CPI.TOTL.ZG,Inflation (CPI),2015,-0.898143410569433
TN,Tunisia,FP.CPI.TOTL.ZG,Inflation (CPI),2024,7.20661657168794
TN,Tunisia,FP.CPI.TOTL.ZG,Inflation (CPI),2023,9.32899597507865
TN,Tunisia,FP.CPI.TOTL.ZG,Inflation (CPI),2022,8.30646124447623
TN,Tunisia,FP.CPI.TOTL.ZG,Inflation (CPI),2021,5.706350208307
TN,Tunisia,FP.CPI.TOTL.ZG,Inflation (CPI),2020,5.63415115897625
TN,Tunisia,FP.CPI.TOTL.ZG,Inflation (CPI),2019,6.72007532863799
TN,Tunisia,FP.CPI.TOTL.ZG,Inflation (CPI),2018,7.30759176031652
TN,Tunisia,FP.CPI.TOTL.ZG,Inflation (CPI),2017,5.30884839565844
TN,Tunisia,FP.CPI.TOTL.ZG,Inflation (CPI),2016,3.62939937384381
TN,Tunisia,FP.CPI.TOTL.ZG,Inflation (CPI),2015,4.437371273215
TR,Turkiye,FP.CPI.TOTL.ZG,Inflation (CPI),2024,58.5064507300342
TR,Turkiye,FP.CPI.TOTL.ZG,Inflation (CPI),2023,53.8594087593315
TR,Turkiye,FP.CPI.TOTL.ZG,Inflation (CPI),2022,72.3088359891207
TR,Turkiye,FP.CPI.TOTL.ZG,Inflation (CPI),2021,19.5964926913324
TR,Turkiye,FP.CPI.TOTL.ZG,Inflation (CPI),2020,12.2789574462574
TR,Turkiye,FP.CPI.TOTL.ZG,Inflation (CPI),2019,15.1768215720022
TR,Turkiye,FP.CPI.TOTL.ZG,Inflation (CPI),2018,16.3324638988929
TR,Turkiye,FP.CPI.TOTL.ZG,Inflation (CPI),2017,11.1443110840764
TR,Turkiye,FP.CPI.TOTL.ZG,Inflation (CPI),2016,7.7751341532833
TR,Turkiye,FP.CPI.TOTL.ZG,Inflation (CPI),2015,7.67085364845885
US,United States,FP.CPI.TOTL.ZG,Inflation (CPI),2024,2.94952520485207
US,United States,FP.CPI.TOTL.ZG,Inflation (CPI),2023,4.11633838374488
US,United States,FP.CPI.TOTL.ZG,Inflation (CPI),2022,8.00279982052121
US,United States,FP.CPI.TOTL.ZG,Inflation (CPI),2021,4.69785886363742
US,United States,FP.CPI.TOTL.ZG,Inflation (CPI),2020,1.23358439630629
US,United States,FP.CPI.TOTL.ZG,Inflation (CPI),2019,1.81221007526021
US,United States,FP.CPI.TOTL.ZG,Inflation (CPI),2018,2.44258329692817
US,United States,FP.CPI.TOTL.ZG,Inflation (CPI),2017,2.13011000365961
US,United States,FP.CPI.TOTL.ZG,Inflation (CPI),2016,1.26158320570536
US,United States,FP.CPI.TOTL.ZG,Inflation (CPI),2015,0.118627135552451
VN,Viet Nam,FP.CPI.TOTL.ZG,Inflation (CPI),2024,3.62109273885844
VN,Viet Nam,FP.CPI.TOTL.ZG,Inflation (CPI),2023,3.25289282667662
VN,Viet Nam,FP.CPI.TOTL.ZG,Inflation (CPI),2022,3.15650749963112
VN,Viet Nam,FP.CPI.TOTL.ZG,Inflation (CPI),2021,1.83471554810462
VN,Viet Nam,FP.CPI.TOTL.ZG,Inflation (CPI),2020,3.22093436652515
VN,Viet Nam,FP.CPI.TOTL.ZG,Inflation (CPI),2019,2.79582367452244
VN,Viet Nam,FP.CPI.TOTL.ZG,Inflation (CPI),2018,3.53962805942641
VN,Viet Nam,FP.CPI.TOTL.ZG,Inflation (CPI),2017,3.52025688811618
VN,Viet Nam,FP.CPI.TOTL.ZG,Inflation (CPI),2016,2.66824816969082
VN,Viet Nam,FP.CPI.TOTL.ZG,Inflation (CPI),2015,0.631200905175685
ZA,South Africa,FP.CPI.TOTL.ZG,Inflation (CPI),2024,4.36115246518962
ZA,South Africa,FP.CPI.TOTL.ZG,Inflation (CPI),2023,6.0752438457966
ZA,South Africa,FP.CPI.TOTL.ZG,Inflation (CPI),2022,7.03987272546482
ZA,South Africa,FP.CPI.TOTL.ZG,Inflation (CPI),2021,4.61874544887136
ZA,South Africa,FP.CPI.TOTL.ZG,Inflation (CPI),2020,3.23238831615113
ZA,South Africa,FP.CPI.TOTL.ZG,Inflation (CPI),2019,4.10285075461156
ZA,South Africa,FP.CPI.TOTL.ZG,Inflation (CPI),2018,4.50987264867388
ZA,South Africa,FP.CPI.TOTL.ZG,Inflation (CPI),2017,5.18618655524149
ZA,South Africa,FP.CPI.TOTL.ZG,Inflation (CPI),2016,6.60290842394872
ZA,South Africa,FP.CPI.TOTL.ZG,Inflation (CPI),2015,4.51869094892506
AE,United Arab Emirates,NY.GDP.MKTP.KD.ZG,GDP growth,2024,3.99181200361831
AE,United Arab Emirates,NY.GDP.MKTP.KD.ZG,GDP growth,2023,4.30113648499413
AE,United Arab Emirates,NY.GDP.MKTP.KD.ZG,GDP growth,2022,7.51452414254605
AE,United Arab Emirates,NY.GDP.MKTP.KD.ZG,GDP growth,2021,4.55280140106356
AE,United Arab Emirates,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-8.69343363776639
AE,United Arab Emirates,NY.GDP.MKTP.KD.ZG,GDP growth,2019,1.27129120536284
AE,United Arab Emirates,NY.GDP.MKTP.KD.ZG,GDP growth,2018,1.53720634021511
AE,United Arab Emirates,NY.GDP.MKTP.KD.ZG,GDP growth,2017,-1.06137114472548
AE,United Arab Emirates,NY.GDP.MKTP.KD.ZG,GDP growth,2016,5.65790147196586
AE,United Arab Emirates,NY.GDP.MKTP.KD.ZG,GDP growth,2015,7.08766622657654
AR,Argentina,NY.GDP.MKTP.KD.ZG,GDP growth,2024,-1.34293072157739
AR,Argentina,NY.GDP.MKTP.KD.ZG,GDP growth,2023,-1.85578803046339
AR,Argentina,NY.GDP.MKTP.KD.ZG,GDP growth,2022,6.02074537534855
AR,Argentina,NY.GDP.MKTP.KD.ZG,GDP growth,2021,10.4418119882506
AR,Argentina,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-9.9004848136464
AR,Argentina,NY.GDP.MKTP.KD.ZG,GDP growth,2019,-2.00086100285785
AR,Argentina,NY.GDP.MKTP.KD.ZG,GDP growth,2018,-2.61739646282038
AR,Argentina,NY.GDP.MKTP.KD.ZG,GDP growth,2017,2.81850297775918
AR,Argentina,NY.GDP.MKTP.KD.ZG,GDP growth,2016,-2.08032784377811
AR,Argentina,NY.GDP.MKTP.KD.ZG,GDP growth,2015,2.73115982828944
AU,Australia,NY.GDP.MKTP.KD.ZG,GDP growth,2024,1.37340773365975
AU,Australia,NY.GDP.MKTP.KD.ZG,GDP growth,2023,3.58382100798981
AU,Australia,NY.GDP.MKTP.KD.ZG,GDP growth,2022,4.25304559238732
AU,Australia,NY.GDP.MKTP.KD.ZG,GDP growth,2021,2.00694844335034
AU,Australia,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-0.133531904304775
AU,Australia,NY.GDP.MKTP.KD.ZG,GDP growth,2019,2.19401703622717
AU,Australia,NY.GDP.MKTP.KD.ZG,GDP growth,2018,2.87417039499501
AU,Australia,NY.GDP.MKTP.KD.ZG,GDP growth,2017,2.29331030192918
AU,Australia,NY.GDP.MKTP.KD.ZG,GDP growth,2016,2.75564065529868
AU,Australia,NY.GDP.MKTP.KD.ZG,GDP growth,2015,2.16434780647852
BR,Brazil,NY.GDP.MKTP.KD.ZG,GDP growth,2024,3.41931516501906
BR,Brazil,NY.GDP.MKTP.KD.ZG,GDP growth,2023,3.24165532906981
BR,Brazil,NY.GDP.MKTP.KD.ZG,GDP growth,2022,3.01669435393015
BR,Brazil,NY.GDP.MKTP.KD.ZG,GDP growth,2021,4.76260437908608
BR,Brazil,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-3.2767587964736
BR,Brazil,NY.GDP.MKTP.KD.ZG,GDP growth,2019,1.22077782360842
BR,Brazil,NY.GDP.MKTP.KD.ZG,GDP growth,2018,1.783666761634
BR,Brazil,NY.GDP.MKTP.KD.ZG,GDP growth,2017,1.32286905404399
BR,Brazil,NY.GDP.MKTP.KD.ZG,GDP growth,2016,-3.27591690782192
BR,Brazil,NY.GDP.MKTP.KD.ZG,GDP growth,2015,-3.54576339269425
CL,Chile,NY.GDP.MKTP.KD.ZG,GDP growth,2024,2.80512637106611
CL,Chile,NY.GDP.MKTP.KD.ZG,GDP growth,2023,0.677024831595858
CL,Chile,NY.GDP.MKTP.KD.ZG,GDP growth,2022,2.06391864254198
CL,Chile,NY.GDP.MKTP.KD.ZG,GDP growth,2021,11.3374032409913
CL,Chile,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-6.1396969411886
CL,Chile,NY.GDP.MKTP.KD.ZG,GDP growth,2019,0.644223402631923
CL,Chile,NY.GDP.MKTP.KD.ZG,GDP growth,2018,3.99002947789977
CL,Chile,NY.GDP.MKTP.KD.ZG,GDP growth,2017,1.35769537343957
CL,Chile,NY.GDP.MKTP.KD.ZG,GDP growth,2016,1.753038749071
CL,Chile,NY.GDP.MKTP.KD.ZG,GDP growth,2015,2.15194249981184
CN,China,NY.GDP.MKTP.KD.ZG,GDP growth,2024,4.95830378788091
CN,China,NY.GDP.MKTP.KD.ZG,GDP growth,2023,5.41600334492955
CN,China,NY.GDP.MKTP.KD.ZG,GDP growth,2022,3.13385438394069
CN,China,NY.GDP.MKTP.KD.ZG,GDP growth,2021,8.57038414981781
CN,China,NY.GDP.MKTP.KD.ZG,GDP growth,2020,2.33950385203023
CN,China,NY.GDP.MKTP.KD.ZG,GDP growth,2019,6.06737806333672
CN,China,NY.GDP.MKTP.KD.ZG,GDP growth,2018,6.757806142324
CN,China,NY.GDP.MKTP.KD.ZG,GDP growth,2017,6.89123916636191
CN,China,NY.GDP.MKTP.KD.ZG,GDP growth,2016,6.7736886867727
CN,China,NY.GDP.MKTP.KD.ZG,GDP growth,2015,6.98162255562367
CO,Colombia,NY.GDP.MKTP.KD.ZG,GDP growth,2024,1.49330728771066
CO,Colombia,NY.GDP.MKTP.KD.ZG,GDP growth,2023,0.841819555752039
CO,Colombia,NY.GDP.MKTP.KD.ZG,GDP growth,2022,7.32827729427979
CO,Colombia,NY.GDP.MKTP.KD.ZG,GDP growth,2021,10.8011981904878
CO,Colombia,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-7.18591413760859
CO,Colombia,NY.GDP.MKTP.KD.ZG,GDP growth,2019,3.18685539245533
CO,Colombia,NY.GDP.MKTP.KD.ZG,GDP growth,2018,2.56432428277704
CO,Colombia,NY.GDP.MKTP.KD.ZG,GDP growth,2017,1.35936086788746
CO,Colombia,NY.GDP.MKTP.KD.ZG,GDP growth,2016,2.08738250162794
CO,Colombia,NY.GDP.MKTP.KD.ZG,GDP growth,2015,2.95590137527523
CZ,Czechia,NY.GDP.MKTP.KD.ZG,GDP growth,2024,1.25131096245923
CZ,Czechia,NY.GDP.MKTP.KD.ZG,GDP growth,2023,0.0475803308973752
CZ,Czechia,NY.GDP.MKTP.KD.ZG,GDP growth,2022,2.8471706583814
CZ,Czechia,NY.GDP.MKTP.KD.ZG,GDP growth,2021,4.02901832055149
CZ,Czechia,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-5.30487955463876
CZ,Czechia,NY.GDP.MKTP.KD.ZG,GDP growth,2019,3.56577658128261
CZ,Czechia,NY.GDP.MKTP.KD.ZG,GDP growth,2018,2.83030588267866
CZ,Czechia,NY.GDP.MKTP.KD.ZG,GDP growth,2017,5.17356529967881
CZ,Czechia,NY.GDP.MKTP.KD.ZG,GDP growth,2016,2.58087013921376
CZ,Czechia,NY.GDP.MKTP.KD.ZG,GDP growth,2015,4.95875848915604
DE,Germany,NY.GDP.MKTP.KD.ZG,GDP growth,2024,-0.495851897260366
DE,Germany,NY.GDP.MKTP.KD.ZG,GDP growth,2023,-0.869647578573321
DE,Germany,NY.GDP.MKTP.KD.ZG,GDP growth,2022,1.8092581243061
DE,Germany,NY.GDP.MKTP.KD.ZG,GDP growth,2021,3.90999994204108
DE,Germany,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-4.13191443239947
DE,Germany,NY.GDP.MKTP.KD.ZG,GDP growth,2019,0.977734697038784
DE,Germany,NY.GDP.MKTP.KD.ZG,GDP growth,2018,1.13569604599849
DE,Germany,NY.GDP.MKTP.KD.ZG,GDP growth,2017,2.797906720551
DE,Germany,NY.GDP.MKTP.KD.ZG,GDP growth,2016,2.22222216259371
DE,Germany,NY.GDP.MKTP.KD.ZG,GDP growth,2015,1.66300602334775
EG,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth,2024,2.3991692678251
EG,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth,2023,3.76028052279247
EG,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth,2022,6.58784560870467
EG,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth,2021,3.29064601193245
EG,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth,2020,3.55016483883115
EG,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth,2019,5.55209307084222
EG,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth,2018,5.33110861887155
EG,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth,2017,4.18122099961562
EG,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth,2016,4.34664345601914
EG,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth,2015,4.37201907781687
FR,France,NY.GDP.MKTP.KD.ZG,GDP growth,2024,1.19046798275883
FR,France,NY.GDP.MKTP.KD.ZG,GDP growth,2023,1.43921494437743
FR,France,NY.GDP.MKTP.KD.ZG,GDP growth,2022,2.71676264185913
FR,France,NY.GDP.MKTP.KD.ZG,GDP growth,2021,6.88233783360239
FR,France,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-7.44064589948231
FR,France,NY.GDP.MKTP.KD.ZG,GDP growth,2019,2.02744646419237
FR,France,NY.GDP.MKTP.KD.ZG,GDP growth,2018,1.64590872395887
FR,France,NY.GDP.MKTP.KD.ZG,GDP growth,2017,2.08361485997399
FR,France,NY.GDP.MKTP.KD.ZG,GDP growth,2016,0.860031075424033
FR,France,NY.GDP.MKTP.KD.ZG,GDP growth,2015,1.06675474783462
GB,United Kingdom,NY.GDP.MKTP.KD.ZG,GDP growth,2024,1.08027716858781
GB,United Kingdom,NY.GDP.MKTP.KD.ZG,GDP growth,2023,0.271650048355255
GB,United Kingdom,NY.GDP.MKTP.KD.ZG,GDP growth,2022,5.14970388522993
GB,United Kingdom,NY.GDP.MKTP.KD.ZG,GDP growth,2021,8.5431118453255
GB,United Kingdom,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-10.047896637362
GB,United Kingdom,NY.GDP.MKTP.KD.ZG,GDP growth,2019,1.25629899760824
GB,United Kingdom,NY.GDP.MKTP.KD.ZG,GDP growth,2018,1.55133095078786
GB,United Kingdom,NY.GDP.MKTP.KD.ZG,GDP growth,2017,3.02322219840339
GB,United Kingdom,NY.GDP.MKTP.KD.ZG,GDP growth,2016,2.20652020635357
GB,United Kingdom,NY.GDP.MKTP.KD.ZG,GDP growth,2015,2.14040560033371
HU,Hungary,NY.GDP.MKTP.KD.ZG,GDP growth,2024,0.709070599066038
HU,Hungary,NY.GDP.MKTP.KD.ZG,GDP growth,2023,-0.817107370513455
HU,Hungary,NY.GDP.MKTP.KD.ZG,GDP growth,2022,4.15238057779229
HU,Hungary,NY.GDP.MKTP.KD.ZG,GDP growth,2021,7.22291580811137
HU,Hungary,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-4.33872540024058
HU,Hungary,NY.GDP.MKTP.KD.ZG,GDP growth,2019,5.07718495088933
HU,Hungary,NY.GDP.MKTP.KD.ZG,GDP growth,2018,5.60613813768876
HU,Hungary,NY.GDP.MKTP.KD.ZG,GDP growth,2017,4.12418389451805
HU,Hungary,NY.GDP.MKTP.KD.ZG,GDP growth,2016,2.43864141309342
HU,Hungary,NY.GDP.MKTP.KD.ZG,GDP growth,2015,3.65981615406955
ID,Indonesia,NY.GDP.MKTP.KD.ZG,GDP growth,2024,5.03257477088519
ID,Indonesia,NY.GDP.MKTP.KD.ZG,GDP growth,2023,5.04883117855516
ID,Indonesia,NY.GDP.MKTP.KD.ZG,GDP growth,2022,5.30719722664799
ID,Indonesia,NY.GDP.MKTP.KD.ZG,GDP growth,2021,3.70288562827751
ID,Indonesia,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-2.06551182934165
ID,Indonesia,NY.GDP.MKTP.KD.ZG,GDP growth,2019,5.01928768046282
ID,Indonesia,NY.GDP.MKTP.KD.ZG,GDP growth,2018,5.17429153955024
ID,Indonesia,NY.GDP.MKTP.KD.ZG,GDP growth,2017,5.06978590134916
ID,Indonesia,NY.GDP.MKTP.KD.ZG,GDP growth,2016,5.03306918280177
ID,Indonesia,NY.GDP.MKTP.KD.ZG,GDP growth,2015,4.87632230022123
IN,India,NY.GDP.MKTP.KD.ZG,GDP growth,2024,7.09927893176518
IN,India,NY.GDP.MKTP.KD.ZG,GDP growth,2023,7.210224629335
IN,India,NY.GDP.MKTP.KD.ZG,GDP growth,2022,7.6093649776932
IN,India,NY.GDP.MKTP.KD.ZG,GDP growth,2021,9.68959249191741
IN,India,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-5.77772470687303
IN,India,NY.GDP.MKTP.KD.ZG,GDP growth,2019,3.87143694070524
IN,India,NY.GDP.MKTP.KD.ZG,GDP growth,2018,6.45385134495295
IN,India,NY.GDP.MKTP.KD.ZG,GDP growth,2017,6.79538341902422
IN,India,NY.GDP.MKTP.KD.ZG,GDP growth,2016,8.25630550176662
IN,India,NY.GDP.MKTP.KD.ZG,GDP growth,2015,7.99625378567987
JO,Jordan,NY.GDP.MKTP.KD.ZG,GDP growth,2024,2.55605891810194
JO,Jordan,NY.GDP.MKTP.KD.ZG,GDP growth,2023,3.12900102017251
JO,Jordan,NY.GDP.MKTP.KD.ZG,GDP growth,2022,2.7468615450031
JO,Jordan,NY.GDP.MKTP.KD.ZG,GDP growth,2021,3.75201276755828
JO,Jordan,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-1.15257534158022
JO,Jordan,NY.GDP.MKTP.KD.ZG,GDP growth,2019,1.85633006592765
JO,Jordan,NY.GDP.MKTP.KD.ZG,GDP growth,2018,1.85383415616927
JO,Jordan,NY.GDP.MKTP.KD.ZG,GDP growth,2017,2.50770398070352
JO,Jordan,NY.GDP.MKTP.KD.ZG,GDP growth,2016,2.11166806967252
JO,Jordan,NY.GDP.MKTP.KD.ZG,GDP growth,2015,2.52261671092148
JP,Japan,NY.GDP.MKTP.KD.ZG,GDP growth,2024,-0.240084236041696
JP,Japan,NY.GDP.MKTP.KD.ZG,GDP growth,2023,0.720785304749811
JP,Japan,NY.GDP.MKTP.KD.ZG,GDP growth,2022,1.33164750653741
JP,Japan,NY.GDP.MKTP.KD.ZG,GDP growth,2021,3.56419531474475
JP,Japan,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-4.28327942675573
JP,Japan,NY.GDP.MKTP.KD.ZG,GDP growth,2019,-0.308496921143259
JP,Japan,NY.GDP.MKTP.KD.ZG,GDP growth,2018,0.834143845965585
JP,Japan,NY.GDP.MKTP.KD.ZG,GDP growth,2017,1.62345062245441
JP,Japan,NY.GDP.MKTP.KD.ZG,GDP growth,2016,0.704986495111257
JP,Japan,NY.GDP.MKTP.KD.ZG,GDP growth,2015,1.79997735783475
KE,Kenya,NY.GDP.MKTP.KD.ZG,GDP growth,2024,4.66019594571891
KE,Kenya,NY.GDP.MKTP.KD.ZG,GDP growth,2023,5.71999241214208
KE,Kenya,NY.GDP.MKTP.KD.ZG,GDP growth,2022,4.85998104287999
KE,Kenya,NY.GDP.MKTP.KD.ZG,GDP growth,2021,7.59048947333467
KE,Kenya,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-0.272766327438816
KE,Kenya,NY.GDP.MKTP.KD.ZG,GDP growth,2019,5.11415885767801
KE,Kenya,NY.GDP.MKTP.KD.ZG,GDP growth,2018,5.64794640709219
KE,Kenya,NY.GDP.MKTP.KD.ZG,GDP growth,2017,3.83795817364721
KE,Kenya,NY.GDP.MKTP.KD.ZG,GDP growth,2016,4.21351706814744
KE,Kenya,NY.GDP.MKTP.KD.ZG,GDP growth,2015,4.96772112759767
MA,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth,2024,3.79336515978963
MA,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth,2023,3.65564411017931
MA,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth,2022,1.81269242194809
MA,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth,2021,8.15473889823681
MA,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-7.17820744246774
MA,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth,2019,2.89097476137077
MA,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth,2018,3.06564133025955
MA,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth,2017,5.05789816173446
MA,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth,2016,0.52118550608968
MA,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth,2015,4.34458297635238
MX,Mexico,NY.GDP.MKTP.KD.ZG,GDP growth,2024,1.35057631384696
MX,Mexico,NY.GDP.MKTP.KD.ZG,GDP growth,2023,3.1067964131456
MX,Mexico,NY.GDP.MKTP.KD.ZG,GDP growth,2022,3.70975708309098
MX,Mexico,NY.GDP.MKTP.KD.ZG,GDP growth,2021,6.04848347173572
MX,Mexico,NY.GDP.MKTP.KD.ZG,GDP growth,2020,-8.35403459379062
MX,Mexico,NY.GDP.MKTP.KD.ZG,GDP growth,2019,-0.392690513290532
MX,Mexico,NY.GDP.MKTP.KD.ZG,GDP growth,2018,1.97208211101069
MX,Mexico,NY.GDP.MKTP.KD.ZG,GDP growth,2017,1.87172854648381
